273,Noah_and_the_Whale-2_Atoms_in_a_Molecule,32.6651,24.632,20.0502,15.082,21.1202,21.0758
161,John_Denver-Take_Me_Home_Country_Roads,28.6207,24.732,17.6087,15.082,18.5114,18.4336
10,Steklovata-Novii_God,33.9604,24.732,20.8473,15.082,21.9898,21.9898
285,Jelen-Magdalena,24.9336,24.832,15.3206,15.2867,16.1317,15.9961
195,Michal_Tucny-Abych_Tu_Zil,34.5673,24.832,21.237,15.082,22.3886,22.2945
260,Curly_Strings-Kauges_Kulas,36.7733,24.832,22.5731,15.082,23.818,23.818
31,Jaromir_Nohavica-Vlastovko_let,41.443,24.832,25.48,15.1867,26.8082,25.8508
226,Scott_McKenzie-San_Francisco,33.0097,24.9367,20.2627,15.2867,21.3253,21.2805
19,Johnny_Cash-Folsom_Prison_Blues,25.0367,25.0367,15.3867,15.3867,16.2008,16.2008
227,Simon_&_Garfunkel-Scarborough_Fair,32.9642,25.0367,20.218,15.2867,21.3253,21.2805
219,Petr_Bende-Nad_horu_svita,35.7806,25.0367,21.9565,15.2867,23.1572,23.1086
228,Spiritual_kvintet-Batalion,27.7787,25.1367,17.046,15.3867,17.875,17.8242
214,Pavel_Lohonka_Zalman-Vsech_vandraku_muza,34.5161,25.1367,21.2036,15.3867,22.2945,22.2945
107,Karel_Kryl-Lasko,38.4352,25.1367,23.5756,15.3867,24.832,24.832
193,Maxim_Turbulenc-Tri_citronky,33.8391,25.2414,20.7768,15.3867,21.8771,21.7852
281,Akaty-Vdovy_z_Cordoby,25.476,25.4414,15.6607,15.5914,16.4747,16.4055
132,Filmova_hudba-Ani_k_staru,30.4965,25.4414,18.7015,15.5914,19.7352,19.6523
212,Pavel_Lohonka_Zalman-Rana_v_trave,28.1304,25.6461,17.2988,15.6914,18.2054,18.1289
241,Wabi_Danek-Papirove_retezy,28.7737,25.6461,17.6431,15.6914,18.6165,18.5383
199,Nedvedi-Skladanka,30.5924,25.6461,18.8049,15.6914,19.7986,19.757
79,AG_Flek-Carpe_diem,25.8163,25.7461,15.8663,15.7961,16.7108,16.6055
74,Honza_Jicha-Nedokonaly_par,25.9222,25.7461,15.9025,15.6914,16.7454,16.7102
22,Tri_Sestry-Pumpa,31.3209,25.7461,19.2209,15.6914,20.2617,20.2617
164,Kabat-Colorado,31.7938,25.7461,19.5386,15.6914,20.5664,20.5664
169,Kabat-Moderni_devce,35.3671,25.7461,21.7562,15.6914,22.9039,22.9039
262,Ready_Kirken-Zejtra_mam,26.7039,26.0508,16.4042,15.8961,17.251,17.2148
206,Olympic-Okno_me_lasky,39.2897,26.0508,24.1109,15.8961,25.3948,25.3414
122,Cechomor-Mezi_horami,48.0536,26.0508,29.5028,15.8961,31.0781,26.9648
229,The_Animals-Dum_u_vychazejiciho_slunce,34.6309,26.2555,21.2654,15.9961,22.3945,22.3945
258,Jaromir_Nohavica-Gronska_pisnicka,38.2654,26.2555,23.4748,15.9961,24.732,24.732
244,Wanastowy_Vjecy-Andele,43.4925,26.3555,26.7168,16.1008,28.0838,27.3742
30,Buty-Nad_stadem_koni,26.4962,26.4602,16.2728,16.2008,17.1508,17.1148
76,Jezek_+_Voskovec_+_Werich-Ezop_a_brabenec,26.6965,26.6602,16.4097,16.3008,17.251,17.2148
131,Fesaci-Sefe,41.2225,26.6602,25.3195,16.3008,26.6602,26.6602
282,Honza_Jicha-Dotace,27.1063,27.0695,16.6423,16.6055,17.5195,17.5195
237,Vaclav_Neckar-Pulnocni,34.3037,27.0695,21.0748,16.5055,22.183,22.0898
119,Brontosauri-Vlocky,27.2438,27.2695,16.7845,16.7102,17.6613,17.6242
15,Karel_Kryl-Vasil,27.6493,27.5742,16.9854,16.9102,17.8994,17.8242
148,Jaromir_Nohavica-Dokud_se_zpiva,29.3699,27.5742,18.0269,16.9102,18.9829,18.943
120,Buty-Frantisek,34.8705,27.5742,21.4101,16.9102,22.5466,22.4992
114,Argema-Tohle_je_raj,27.8167,27.7789,16.9904,17.0148,17.9666,17.9289
220,Petr_Novak-Ja_budu_chodit_po_spickach,28.0598,27.9836,17.2148,17.2148,18.1289,18.1289
239,Vlasta_Redl-Huslicky,28.1601,28.0836,17.2913,17.2148,18.2054,18.1289
243,Waldemar_Matuska-Tisic_mil,40.2678,28.0836,24.7153,17.1148,26.0508,26.0508
33,Poupata-Toulavy_boty,28.1836,28.1836,17.2913,17.2148,18.2439,18.1289
97,Karel_Gott-Die_Biene_Maja,30.9599,28.1836,19.0247,17.2148,20.0412,19.957
34,Karel_Kryl-Andel,33.3491,28.1836,20.4766,17.2148,21.5711,21.4805
182,Lidova_pisen-Buraky,35.2655,28.1836,21.6265,17.2148,22.795,22.6992
37,Harlej-Svarak,40.0447,28.1836,24.6237,17.2148,25.9052,25.8508
105,"Karel_Kryl-Hle,_jak_se_perou",41.0198,28.1836,25.1815,17.2148,26.5602,26.5602
45,Zalman_&_Spol.-Ja_pisnicka,41.43,28.1836,25.4848,17.2148,26.8211,26.7648
42,Traband-Krasojezdkyne,36.3509,28.3883,22.3669,17.3195,23.5133,23.5133
253,Ready_Kirken-Winston_Smith,38.3556,28.3883,23.5796,17.3195,24.832,24.832
145,Janek_Ledecky-Jenom_laska,34.9456,28.4883,21.454,17.4195,22.5992,22.5992
8,Jezek_+_Voskovec_+_Werich-Stene,38.9005,28.4883,23.8594,17.4195,25.1367,25.1367
191,Marta_Kubisova-Nechte_zvony_znit,39.9507,28.693,24.5926,17.5195,25.9052,25.8508
62,Epy_De_Mye-Nad_ranem,35.6932,29.0977,21.9004,17.7242,23.101,23.0039
147,Jan_Nedved-Tulacky_rano,42.5764,29.0977,26.1808,17.7242,27.5742,27.5742
259,Rod_Stewart-Sailing,44.4068,29.2023,27.25,17.8242,28.693,28.693
179,Krystof-Cesta,29.4023,29.4023,18.0689,18.0289,19.0229,18.943
53,Krystof-Obchodnik_s_destem,29.4824,29.4023,18.1289,18.1289,19.0831,19.043
251,Zluty_pes-Modra,36.9157,29.4023,22.6365,17.9289,23.8681,23.818
154,Jaromir_Nohavica-Zitra_rano_v_pet,29.6473,29.607,18.2095,18.1289,19.188,19.1477
277,Michal_Hruza-Zakazane_uvolneni,31.1458,29.707,19.1455,18.1289,20.1617,20.1617
252,Chinaski-Kutil,37.439,29.707,22.9668,18.1289,24.2227,24.2227
59,Pavel_Dydovic-Blaznova_ukolebavka,37.2504,29.9117,22.8933,18.2336,24.1227,24.1227
