Zalman_&_Spol.-Rana_v_trave,,20.8711,33.0186,15.4914,33.0427,12.7492,19.6143,20.2617,20.7776
Zdenek_Piskula-Balic_Novodoby,,10.6164,33.1044,16.9102,33.0715,6.45078,19.6821,11.0211,20.7817
Kabat-Corrida,,14.4727,32.9735,16.4055,32.9516,8.88828,19.6578,15.082,20.7964
Inspired_By_Iceland-The_A-O_of_Iceland,,10.5117,33.3902,16.6055,33.4008,6.45078,19.8741,11.0211,21.0446
Peha-Spomal',,21.3805,33.4964,16.6055,33.4963,13.0539,19.9124,21.7852,21.0717
Vlasta_Redl-Vecer_krupavych_srdicek,,13.1539,33.696,18.4336,33.716,7.97422,20.0092,13.5586,21.1709
Wabi_Danek-Hudsonsky_sify,,11.8352,33.741,16.8102,33.7648,7.16016,20.0729,12.3398,21.202
Folk-Bella_Ciao,,18.943,33.8475,18.1289,33.8535,11.5305,20.1785,19.6523,21.3382
Malomocnost_prazdnoty-Maruska,,20.9758,34.0554,16.9102,34.0627,12.8492,20.2164,21.7852,21.4463
At_ziji_duchove-Pramen_zdravi,,36.9195,32.9371,17.9289,32.9544,22.2945,19.6248,23.5133,21.5461
Cechomor-Az_pujdou_cikani,,30.5211,33.3173,17.2148,33.2926,18.6383,19.7715,22.6992,21.7988
Kamelot-Cikani,,34.1773,33.4167,16.6055,33.4441,20.5664,19.8556,21.7852,21.8327
The_Proclaimers-500_Miles,,7.76953,34.7976,14.882,34.791,4.76172,20.6965,8.07422,21.8756
Lenka_Dusilova-Pro_tebe,,21.7852,35.0957,17.4195,35.0848,13.3586,20.8574,22.6992,22.0521
Greenhorns-Divka_s_vlasem_medovym,,11.1211,35.1668,17.5195,35.1892,6.75547,20.967,11.6305,22.1582
Nedvedi-Skladanka,,21.4805,35.6151,17.7242,35.6003,13.1539,21.2487,22.3945,22.4452
Johnny_Cash-Folsom_Prison_Blues,,18.943,35.9458,17.8242,35.9038,11.5305,21.4285,19.6523,22.6641
Karel_Gott-Kdyby_sis_oci_vyplakala,,30.5211,35.1743,17.4195,35.1863,18.6383,20.9308,22.9039,22.9538
Milan_Prouza-ARI_song,,19.6523,36.9994,18.3336,36.9822,11.9352,21.9953,20.3664,23.2534
Marsyas-S_Luisem,,21.2805,36.9914,18.4336,36.9726,12.9492,22.0558,22.0898,23.2995
Jaroslav_Samson_Lenk-Uz_to_nenapravim,,11.9352,37.5107,20.2617,37.5375,7.16016,22.3889,12.3398,23.6646
Vlasta_Redl-Huslicky,,27.3742,36.173,18.0289,36.1621,16.7102,21.5433,23.6133,23.6647
Ewa_Farna-Mels_me_vubec_rad,,18.4336,37.6138,18.6383,37.6506,11.3258,22.389,19.2477,23.6732
Epy_de_Mye-Zeny_muzu,,11.0211,38.4167,19.043,38.4132,6.75547,22.8463,11.4258,24.1523
Kabat-Bara,,19.3477,38.4232,19.043,38.4681,11.8352,22.8566,20.1617,24.1942
Peha-Za_tebou,,16.8102,38.4937,19.1477,38.5149,10.207,22.9384,17.5195,24.2536
Filmova_hudba-Kdyz_se_nacancam,,11.7305,38.7162,19.2477,38.7155,7.16016,23.0777,12.2398,24.3695
Ozvena-Strom,,10.5117,38.8,19.3477,38.806,6.45078,23.1015,10.9211,24.4346
Kabat-V_pekle_sudy_valej,,14.4727,39.4915,19.6523,39.473,8.88828,23.5147,15.082,24.8938
Chinaski-1970,,15.3867,39.5659,19.957,39.5768,9.39766,23.5786,15.9961,24.9517
Cechomor-Mezi_horami,,27.3742,49.8551,27.4742,49.8502,16.7102,29.6677,28.4883,31.3938
song.id,,Galaxy Tab S7_Compact_font-size_px,Galaxy Tab S7_Scroll_font-size_px,Galaxy Tab S7_Compact_2cols_font-size_px,Galaxy Tab S7_Scroll_2cols_font-size_px,iPhone XR_Compact_font-size_px,iPhone XR_Scroll_font-size_px,Galaxy Z Flip6_Compact_font-size_px,Galaxy Z Flip6_Scroll_font-size_px
